ibge,nu_semana,total_acumulado,total_investigacao,total_confirmado,total_descartado,total_obito_notificado,total_obito_investigado,total_obito_confirmado,total_obito_descartado
290210,11,5,3,2,0,0,0,0,0
290210,12,5,3,2,0,0,0,0,0
290210,13,5,3,2,0,0,0,0,0
290210,14,5,3,2,0,0,0,0,0
290210,15,5,3,2,0,0,0,0,0
290210,16,5,3,2,0,0,0,0,0
290210,17,6,3,3,0,0,0,0,0
290210,18,7,4,3,0,0,0,0,0
290210,19,7,4,3,0,0,0,0,0
290210,20,7,4,3,0,0,0,0,0
290210,21,7,4,3,0,0,0,0,0
290210,22,7,4,3,0,0,0,0,0
290210,23,7,4,3,0,0,0,0,0
290210,24,7,4,3,0,0,0,0,0
290210,25,7,4,3,0,0,0,0,0
290210,26,7,4,3,0,0,0,0,0
290210,27,8,5,3,0,0,0,0,0
290210,28,8,5,3,0,0,0,0,0
290210,29,8,5,3,0,0,0,0,0
290210,30,8,5,3,0,0,0,0,0
290210,31,8,5,3,0,0,0,0,0
290210,32,8,5,3,0,0,0,0,0
290210,33,9,5,4,0,0,0,0,0
290210,34,9,5,4,0,0,0,0,0
290210,35,9,5,4,0,0,0,0,0
290210,36,9,5,4,0,0,0,0,0
290210,37,9,5,4,0,0,0,0,0
290210,38,9,5,4,0,0,0,0,0
290210,39,9,5,4,0,0,0,0,0
290210,40,9,5,4,0,0,0,0,0
290210,41,9,5,4,0,0,0,0,0
290210,42,9,5,4,0,0,0,0,0
290210,43,9,5,4,0,0,0,0,0
290210,44,9,5,4,0,0,0,0,0
290210,45,9,5,4,0,0,0,0,0
290210,46,9,5,4,0,0,0,0,0
290210,47,9,5,4,0,0,0,0,0
290210,48,9,5,4,0,0,0,0,0
290210,50,9,5,4,0,0,0,0,0
290220,6,2,1,0,1,0,0,0,0
290220,7,2,1,0,1,0,0,0,0
290220,8,2,1,0,1,0,0,0,0
290220,9,3,2,0,1,0,0,0,0
290220,10,3,1,0,2,0,0,0,0
290220,11,3,1,0,2,0,0,0,0
290220,12,3,1,0,2,0,0,0,0
290220,13,3,0,0,3,0,0,0,0
290220,14,3,0,0,3,0,0,0,0
290220,15,3,0,0,3,0,0,0,0
290220,16,3,0,0,3,0,0,0,0
290220,17,3,0,0,3,0,0,0,0
290220,18,3,0,0,3,0,0,0,0
290220,19,3,0,0,3,0,0,0,0
290220,20,4,0,0,4,0,0,0,0
290220,21,4,0,0,4,0,0,0,0
290220,22,4,0,0,4,0,0,0,0
290220,23,4,0,0,4,0,0,0,0
290220,24,4,0,0,4,0,0,0,0
290220,25,4,0,0,4,0,0,0,0
290220,26,4,0,0,4,0,0,0,0
290220,27,4,0,0,4,0,0,0,0
290220,28,4,0,0,4,0,0,0,0
290220,29,4,0,0,4,0,0,0,0
290220,30,4,0,0,4,0,0,0,0
290220,31,4,0,0,4,0,0,0,0
290220,32,4,0,0,4,0,0,0,0
290220,33,4,0,0,4,0,0,0,0
290220,34,4,0,0,4,0,0,0,0
290220,35,4,0,0,4,0,0,0,0
290220,36,4,0,0,4,0,0,0,0
290220,37,4,0,0,4,0,0,0,0
290220,38,4,0,0,4,0,0,0,0
290220,39,4,0,0,4,0,0,0,0
290220,40,4,0,0,4,0,0,0,0
290220,41,4,0,0,4,0,0,0,0
290220,42,4,0,0,4,0,0,0,0
290220,43,4,0,0,4,0,0,0,0
290220,44,4,0,0,4,0,0,0,0
290220,45,4,0,0,4,0,0,0,0
290220,46,4,0,0,4,0,0,0,0
290220,47,4,0,0,4,0,0,0,0
290220,48,4,0,0,4,0,0,0,0
290220,50,4,0,0,4,0,0,0,0
290225,6,0,0,0,0,0,0,0,0
290230,6,0,0,0,0,0,0,0,0
290240,6,0,0,0,0,0,0,0,0
290250,6,0,0,0,0,0,0,0,0
290250,9,1,1,0,0,0,0,0,0
290250,10,1,1,0,0,0,0,0,0
290250,11,1,1,0,0,0,0,0,0
290250,12,1,1,0,0,0,0,0,0
290250,13,1,1,0,0,0,0,0,0
290250,14,1,1,0,0,0,0,0,0
290250,15,1,1,0,0,0,0,0,0
290250,16,1,1,0,0,0,0,0,0
290250,17,1,1,0,0,0,0,0,0
290250,18,1,1,0,0,0,0,0,0
290250,19,1,1,0,0,0,0,0,0
290250,20,1,1,0,0,0,0,0,0
290250,21,1,1,0,0,0,0,0,0
290250,22,1,1,0,0,0,0,0,0
290250,23,1,1,0,0,0,0,0,0
290250,24,1,1,0,0,0,0,0,0
290250,25,1,1,0,0,0,0,0,0
290250,26,1,1,0,0,0,0,0,0
290250,27,1,1,0,0,0,0,0,0
290250,28,1,1,0,0,0,0,0,0
290250,29,1,1,0,0,0,0,0,0
290250,30,1,1,0,0,0,0,0,0
290250,31,1,1,0,0,0,0,0,0
290250,32,1,1,0,0,0,0,0,0
290250,33,1,1,0,0,0,0,0,0
290250,34,1,1,0,0,0,0,0,0
290250,35,1,1,0,0,0,0,0,0
290250,36,1,1,0,0,0,0,0,0
290250,37,1,1,0,0,0,0,0,0
290250,38,1,1,0,0,0,0,0,0
290250,39,1,1,0,0,0,0,0,0
290250,40,1,1,0,0,0,0,0,0
290250,41,1,1,0,0,0,0,0,0
290250,42,1,1,0,0,0,0,0,0
290250,43,1,1,0,0,0,0,0,0
290250,44,1,1,0,0,0,0,0,0
290260,6,0,0,0,0,0,0,0,0
290265,6,0,0,0,0,0,0,0,0
290270,6,3,3,0,0,0,0,0,0
290270,7,3,3,0,0,0,0,0,0
290270,8,4,4,0,0,0,0,0,0
290270,9,4,4,0,0,0,0,0,0
290270,10,4,4,0,0,0,0,0,0
290270,11,5,5,0,0,0,0,0,0
290270,12,5,5,0,0,0,0,0,0
290270,13,5,5,0,0,0,0,0,0
290270,14,5,5,0,0,0,0,0,0
290270,15,5,5,0,0,0,0,0,0
290270,16,5,5,0,0,0,0,0,0
290270,17,5,5,0,0,0,0,0,0
290270,18,5,5,0,0,0,0,0,0
290270,19,5,5,0,0,0,0,0,0
290270,20,5,5,0,0,0,0,0,0
290270,21,5,5,0,0,0,0,0,0
290270,22,5,5,0,0,0,0,0,0
290270,23,5,5,0,0,0,0,0,0
290270,24,5,5,0,0,0,0,0,0
290270,25,5,5,0,0,0,0,0,0
290270,26,5,5,0,0,0,0,0,0
290270,27,5,5,0,0,0,0,0,0
290270,28,5,5,0,0,0,0,0,0
290270,29,5,5,0,0,0,0,0,0
290270,30,5,5,0,0,0,0,0,0
290270,31,5,5,0,0,0,0,0,0
290270,32,5,5,0,0,0,0,0,0
290270,33,5,5,0,0,0,0,0,0
290270,34,5,5,0,0,0,0,0,0
290270,35,5,5,0,0,0,0,0,0
290270,36,5,5,0,0,0,0,0,0
290270,37,5,5,0,0,0,0,0,0
290270,38,5,5,0,0,0,0,0,0
290270,39,5,5,0,0,0,0,0,0
290270,40,5,5,0,0,0,0,0,0
290270,41,5,5,0,0,0,0,0,0
290270,42,5,5,0,0,0,0,0,0
290270,43,5,5,0,0,0,0,0,0
290270,44,5,5,0,0,0,0,0,0
290270,45,5,5,0,0,0,0,0,0
290270,46,5,5,0,0,0,0,0,0
290270,47,5,5,0,0,0,0,0,0
290270,48,5,5,0,0,0,0,0,0
290270,50,5,5,0,0,0,0,0,0
290280,6,0,0,0,0,0,0,0,0
290290,6,0,0,0,0,0,0,0,0
290300,6,0,0,0,0,0,0,0,0
290310,6,0,0,0,0,0,0,0,0
290320,6,2,2,0,0,0,0,0,0
290320,7,2,0,0,2,0,0,0,0
290320,8,2,0,0,2,0,0,0,0
290320,9,2,0,0,2,0,0,0,0
290320,10,3,0,1,2,0,0,0,0
290320,11,3,1,0,2,0,0,0,0
290320,12,3,1,0,2,0,0,0,0
290320,13,3,1,0,2,0,0,0,0
290320,14,3,0,1,2,0,0,0,0
290320,15,3,0,1,2,0,0,0,0
290320,16,3,0,1,2,0,0,0,0
290320,17,3,0,1,2,0,0,0,0
290320,18,3,0,1,2,0,0,0,0
290320,19,3,0,1,2,0,0,0,0
290320,20,3,0,1,2,0,0,0,0
290320,21,3,0,1,2,0,0,0,0
290320,22,3,0,1,2,0,0,0,0
290320,23,3,0,1,2,0,0,0,0
290320,24,3,0,1,2,0,0,0,0
290320,25,3,0,1,2,0,0,0,0
290320,26,3,0,1,2,0,0,0,0
290320,27,3,0,1,2,0,0,0,0
290320,28,3,0,1,2,0,0,0,0
290320,29,3,0,1,2,0,0,0,0
290320,30,3,0,1,2,0,0,0,0
290320,31,3,0,1,2,1,0,0,1
290320,32,4,1,1,2,1,0,0,1
290320,33,4,1,1,2,1,0,0,1
290320,34,4,1,1,2,1,0,0,1
290320,35,4,1,1,2,1,0,0,1
290320,36,4,1,1,2,1,0,0,1
290320,37,5,1,2,2,1,0,0,1
290320,38,5,1,2,2,1,0,0,1
290320,39,5,1,2,2,1,0,0,1
290320,40,5,1,2,2,1,0,0,1
290320,41,5,1,2,2,1,0,0,1
290320,42,5,1,2,2,1,0,0,1
290320,43,5,1,2,2,1,0,0,1
290320,44,5,1,2,2,1,0,0,1
290320,45,5,1,2,2,1,0,0,1
290320,46,5,1,2,2,1,0,0,1
290320,47,5,1,2,2,1,0,0,1
290320,48,5,1,2,2,1,0,0,1
290320,50,5,1,2,2,1,0,0,1
290323,6,0,0,0,0,0,0,0,0
290327,6,0,0,0,0,0,0,0,0
290327,10,1,1,0,0,0,0,0,0
290327,11,1,1,0,0,0,0,0,0
290327,12,1,1,0,0,0,0,0,0
290327,44,1,1,0,0,0,0,0,0
290327,45,1,1,0,0,0,0,0,0
290327,46,1,1,0,0,0,0,0,0
290327,47,1,1,0,0,0,0,0,0
290327,48,1,1,0,0,0,0,0,0
290327,50,1,1,0,0,0,0,0,0
290330,6,1,1,0,0,0,0,0,0
290330,7,1,1,0,0,0,0,0,0
290330,8,1,1,0,0,1,1,0,0
290330,9,1,1,0,0,1,1,0,0
290330,10,0,0,0,0,1,1,0,0
290330,11,0,0,0,0,1,1,0,0
290330,12,0,0,0,0,1,1,0,0
290330,13,1,1,0,0,1,1,0,0
290330,14,1,1,0,0,1,1,0,0
290330,15,1,1,0,0,1,1,0,0
290330,16,1,1,0,0,1,1,0,0
290330,17,1,1,0,0,1,1,0,0
290330,18,1,1,0,0,1,1,0,0
290330,19,1,1,0,0,1,1,0,0
290330,20,1,1,0,0,1,1,0,0
290330,21,1,1,0,0,1,1,0,0
290330,22,1,1,0,0,1,1,0,0
290330,23,1,1,0,0,1,1,0,0
290330,24,1,1,0,0,1,1,0,0
290330,25,1,1,0,0,1,1,0,0
290330,26,1,1,0,0,1,1,0,0
290330,27,1,1,0,0,1,1,0,0
290330,28,1,1,0,0,1,1,0,0
290330,29,1,1,0,0,1,1,0,0
290330,30,1,1,0,0,1,1,0,0
290330,31,1,1,0,0,1,1,0,0
290330,32,1,1,0,0,1,1,0,0
290330,33,1,1,0,0,1,1,0,0
290330,34,1,1,0,0,1,1,0,0
290330,35,1,1,0,0,1,1,0,0
290330,36,1,1,0,0,1,1,0,0
290330,37,1,1,0,0,1,1,0,0
290330,38,1,1,0,0,1,1,0,0
290330,39,1,1,0,0,1,1,0,0
290330,40,1,1,0,0,1,1,0,0
290330,41,1,1,0,0,1,1,0,0
290330,42,1,1,0,0,1,1,0,0
290330,43,1,1,0,0,1,1,0,0
290330,44,1,1,0,0,1,1,0,0
290330,45,1,1,0,0,1,1,0,0
290330,46,1,1,0,0,1,1,0,0
290330,47,1,1,0,0,1,1,0,0
290330,48,1,1,0,0,1,1,0,0
290330,50,1,1,0,0,1,1,0,0
290340,6,0,0,0,0,0,0,0,0
290340,10,1,1,0,0,0,0,0,0
290340,11,1,1,0,0,0,0,0,0
290340,12,1,1,0,0,0,0,0,0
290340,13,1,1,0,0,0,0,0,0
290340,14,1,1,0,0,0,0,0,0
290340,15,1,1,0,0,0,0,0,0
290340,16,1,1,0,0,0,0,0,0
290340,17,1,1,0,0,0,0,0,0
290340,18,1,1,0,0,0,0,0,0
290340,19,1,1,0,0,0,0,0,0
290340,20,1,1,0,0,0,0,0,0
290340,21,1,1,0,0,0,0,0,0
290340,22,1,1,0,0,0,0,0,0
290340,23,1,1,0,0,0,0,0,0
290340,24,1,1,0,0,0,0,0,0
290340,25,1,1,0,0,0,0,0,0
290340,26,1,1,0,0,0,0,0,0
290340,27,1,1,0,0,0,0,0,0
290340,28,1,1,0,0,0,0,0,0
290340,29,1,1,0,0,0,0,0,0
290340,30,1,1,0,0,0,0,0,0
290340,31,1,1,0,0,0,0,0,0
290340,32,1,1,0,0,0,0,0,0
290340,33,1,1,0,0,0,0,0,0
290340,34,1,1,0,0,0,0,0,0
290340,35,1,1,0,0,0,0,0,0
290340,36,1,1,0,0,0,0,0,0
290340,37,1,1,0,0,0,0,0,0
290340,38,1,1,0,0,0,0,0,0
290340,39,1,1,0,0,0,0,0,0
290340,40,1,1,0,0,0,0,0,0
290340,41,1,1,0,0,0,0,0,0
290340,42,1,1,0,0,0,0,0,0
290340,43,1,1,0,0,0,0,0,0
290340,44,1,1,0,0,0,0,0,0
290340,45,1,1,0,0,0,0,0,0
290340,46,1,1,0,0,0,0,0,0
290340,47,1,1,0,0,0,0,0,0
290340,48,1,1,0,0,0,0,0,0
290340,50,1,1,0,0,0,0,0,0
290350,6,1,1,0,0,0,0,0,0
290350,7,1,1,0,0,0,0,0,0
290350,8,1,1,0,0,0,0,0,0
290350,9,1,1,0,0,0,0,0,0
290350,10,1,0,0,1,0,0,0,0
290350,11,1,0,0,1,0,0,0,0
290350,12,1,0,0,1,0,0,0,0
290350,13,1,0,0,1,0,0,0,0
290350,14,1,0,0,1,0,0,0,0
290350,15,1,0,0,1,0,0,0,0
290350,16,1,0,0,1,0,0,0,0
290350,17,1,0,0,1,0,0,0,0
290350,18,1,0,0,1,0,0,0,0
290350,19,1,0,0,1,0,0,0,0
290350,20,1,0,0,1,0,0,0,0
290350,21,1,0,0,1,0,0,0,0
290350,22,1,0,0,1,0,0,0,0
290350,23,1,0,0,1,0,0,0,0
290350,24,1,0,0,1,0,0,0,0
290350,25,1,0,0,1,0,0,0,0
290350,26,1,0,0,1,0,0,0,0
290350,27,1,0,0,1,0,0,0,0
290350,28,1,0,0,1,0,0,0,0
290350,29,1,0,0,1,0,0,0,0
290350,30,1,0,0,1,0,0,0,0
290350,31,1,0,0,1,0,0,0,0
290350,32,1,0,0,1,0,0,0,0
290350,33,1,0,0,1,0,0,0,0
290350,34,1,0,0,1,0,0,0,0
290350,35,1,0,0,1,0,0,0,0
290350,36,1,0,0,1,0,0,0,0
290350,37,1,0,0,1,0,0,0,0
290350,38,1,0,0,1,0,0,0,0
